[16:13:16] [Client thread/INFO] [JMLogger] JourneyMap log initialized.
[16:13:16] [Client thread/INFO] [JourneymapClient] initialize ENTER
[16:13:16] [Client thread/INFO] [PropertiesBase] Loaded CoreProperties from /home/nohack/.minecraft/versions/ZalupaCraft 1.0 pre-beta/journeymap/config/5.1/journeymap.core.config
[16:13:16] [Client thread/INFO] [PropertiesBase] Loaded FullMapProperties from /home/nohack/.minecraft/versions/ZalupaCraft 1.0 pre-beta/journeymap/config/5.1/journeymap.fullmap.config
[16:13:16] [Client thread/INFO] [PropertiesBase] Loaded MiniMapProperties from /home/nohack/.minecraft/versions/ZalupaCraft 1.0 pre-beta/journeymap/config/5.1/journeymap.minimap.config
[16:13:16] [Client thread/INFO] [PropertiesBase] Loaded MiniMapProperties2 from /home/nohack/.minecraft/versions/ZalupaCraft 1.0 pre-beta/journeymap/config/5.1/journeymap.minimap2.config
[16:13:16] [Client thread/INFO] [PropertiesBase] Loaded WebMapProperties from /home/nohack/.minecraft/versions/ZalupaCraft 1.0 pre-beta/journeymap/config/5.1/journeymap.webmap.config
[16:13:16] [Client thread/INFO] [PropertiesBase] Loaded WaypointProperties from /home/nohack/.minecraft/versions/ZalupaCraft 1.0 pre-beta/journeymap/config/5.1/journeymap.waypoint.config
[16:13:16] [Client thread/INFO] [?] Version: JourneyMap 5.1.4p2 Unlimited, built with Forge 10.13.4.1558
Forge: 10.13.4.1614
Environment: os.name, os.arch, java.version, user.country, user.language=null, game language=en_US, locale=en_us
Unlimited Features: 
	RadarPlayers : singleplayer = true , multiplayer = true
	RadarAnimals : singleplayer = true , multiplayer = true
	RadarMobs : singleplayer = true , multiplayer = true
	RadarVillagers : singleplayer = true , multiplayer = true
	MapCaves : singleplayer = true , multiplayer = true
MiniMapProperties{entityIconSetName=2D, showAnimals=true, showMobs=true, showPets=true, showPlayers=true, showSelf=true, showVillagers=true, showWaypoints=true, zoomLevel=0, fontScale=1, locationFormat=xzyv, locationFormatVerbose=true, showCaves=true, showWaypointLabels=true, showMobHeading=true, showPlayerHeading=true, textureSmall=true, active=true, compassFontScale=1, enabled=true, frameAlpha=100, name=minimap, orientation=North, position=Top Right, preferredMapType=day, reticleOrientation=Compass, shape=Circle, showBiome=true, showCompass=true, showFps=false, showLocation=true, showReticle=true, sizePercent=30, terrainAlpha=100}
MiniMapProperties2{enabled=true, shape=Rectangle, position=Top Center, showFps=false, showBiome=true, showLocation=true, showWaypointLabels=true, sizePercent=30, frameAlpha=60, terrainAlpha=60, orientation=My Heading, compassFontScale=1, showCompass=true, showReticle=true, reticleOrientation=Compass, preferredMapType=day, name=minimap2, id=2}
FullMapProperties{entityIconSetName=2D, showAnimals=true, showMobs=true, showPets=true, showPlayers=true, showSelf=true, showVillagers=true, showWaypoints=true, zoomLevel=0, fontScale=1, locationFormat=xzyv, locationFormatVerbose=true, showCaves=true, showWaypointLabels=true, showMobHeading=true, showPlayerHeading=true, textureSmall=true, preferredMapType=day, showGrid=true}
WaypointProperties{autoHideLabel=true, beaconEnabled=true, boldLabel=false, createDeathpoints=true, fontScale=2, managerEnabled=true, maxDistance=0, name=waypoint, showDistance=true, showName=true, showRotatingBeam=true, showStaticBeam=true, showTexture=true, textureSmall=true}
WebMapProperties: , enabled=false, port=8080, showMobs=true, showAnimals=true, showVillagers=true, showPets=true, showPlayers=true, showWaypoints=true, entityIconSetName=2D
CoreProperties{announceMod=true, autoMapPoll=2000, browserPoll=2000, cacheAnimalsData=3100, cacheMobsData=3000, cachePlayerData=1000, cachePlayersData=2000, cacheVillagersData=2200, caveIgnoreGlass=true, isUpdateCheckEnabled=true, renderDelay=2, hideSneakingEntities=true, logLevel=INFO, mapAntialiasing=true, mapBathymetry=false, mapCaveLighting=true, mapCrops=true, mapPlants=false, mapPlantShadows=false, mapSurfaceAboveCaves=true, tileHighDisplayQuality=true, mapTransparency=true, maxAnimalsData=32, maxMobsData=32, maxPlayersData=32, maxVillagersData=32, optionsManagerViewed=, radarLateralDistance=64, radarVerticalDistance=16, recordCacheStats=false, renderOverlayEventTypeName=ALL, renderOverlayPreEvent=true, renderDistanceCaveMin=3, renderDistanceCaveMax=3, renderDistanceSurfaceMin=4, renderDistanceSurfaceMax=4, revealShape=Circle, themeName=Victorian, tileRenderType=1}
[16:13:16] [Client thread/INFO] [JourneymapClient] initialize EXIT, elapsed count 0 avg �ms
[16:13:30] [Client thread/INFO] [JourneymapClient] postInitialize ENTER
[16:13:30] [Client thread/INFO] [WorldInfoHandler] Registered channel: world_info
[16:13:30] [Client thread/INFO] [IconSetFileHandler] Initializing icon sets...
[16:13:31] [Client thread/INFO] [JourneymapClient] postInitialize EXIT, elapsed§8 count §r1§8 avg §r512.71§8ms§r
[16:13:31] [JM-VersionCheck-1/ERROR] [VersionCheck$1] Could not check version URL
java.net.UnknownHostException: widget.mcf.li
	at java.net.AbstractPlainSocketImpl.connect(AbstractPlainSocketImpl.java:184) ~[?:1.8.0_202]
	at java.net.SocksSocketImpl.connect(SocksSocketImpl.java:392) ~[?:1.8.0_202]
	at java.net.Socket.connect(Socket.java:589) ~[?:1.8.0_202]
	at java.net.Socket.connect(Socket.java:538) ~[?:1.8.0_202]
	at sun.net.NetworkClient.doConnect(NetworkClient.java:180) ~[?:1.8.0_202]
	at sun.net.www.http.HttpClient.openServer(HttpClient.java:463) ~[?:1.8.0_202]
	at sun.net.www.http.HttpClient.openServer(HttpClient.java:558) ~[?:1.8.0_202]
	at sun.net.www.http.HttpClient.<init>(HttpClient.java:242) ~[?:1.8.0_202]
	at sun.net.www.http.HttpClient.New(HttpClient.java:339) ~[?:1.8.0_202]
	at sun.net.www.http.HttpClient.New(HttpClient.java:357) ~[?:1.8.0_202]
	at sun.net.www.protocol.http.HttpURLConnection.getNewHttpClient(HttpURLConnection.java:1220) ~[?:1.8.0_202]
	at sun.net.www.protocol.http.HttpURLConnection.plainConnect0(HttpURLConnection.java:1156) ~[?:1.8.0_202]
	at sun.net.www.protocol.http.HttpURLConnection$6.run(HttpURLConnection.java:1040) ~[?:1.8.0_202]
	at sun.net.www.protocol.http.HttpURLConnection$6.run(HttpURLConnection.java:1038) ~[?:1.8.0_202]
	at java.security.AccessController.doPrivileged(Native Method) ~[?:1.8.0_202]
	at java.security.AccessController.doPrivilegedWithCombiner(AccessController.java:782) ~[?:1.8.0_202]
	at sun.net.www.protocol.http.HttpURLConnection.plainConnect(HttpURLConnection.java:1037) ~[?:1.8.0_202]
	at sun.net.www.protocol.http.HttpURLConnection.connect(HttpURLConnection.java:984) ~[?:1.8.0_202]
	at sun.net.www.protocol.http.HttpURLConnection.getInputStream0(HttpURLConnection.java:1564) ~[?:1.8.0_202]
	at sun.net.www.protocol.http.HttpURLConnection.access$200(HttpURLConnection.java:91) ~[?:1.8.0_202]
	at sun.net.www.protocol.http.HttpURLConnection$9.run(HttpURLConnection.java:1484) ~[?:1.8.0_202]
	at sun.net.www.protocol.http.HttpURLConnection$9.run(HttpURLConnection.java:1482) ~[?:1.8.0_202]
	at java.security.AccessController.doPrivileged(Native Method) ~[?:1.8.0_202]
	at java.security.AccessController.doPrivilegedWithCombiner(AccessController.java:782) ~[?:1.8.0_202]
	at sun.net.www.protocol.http.HttpURLConnection.getInputStream(HttpURLConnection.java:1481) ~[?:1.8.0_202]
	at java.net.URL.openStream(URL.java:1045) ~[?:1.8.0_202]
	at journeymap.common.version.VersionCheck$1.run(VersionCheck.java:131) [VersionCheck$1.class:?]
	at java.util.concurrent.Executors$RunnableAdapter.call(Executors.java:511) [?:1.8.0_202]
	at java.util.concurrent.FutureTask.run(FutureTask.java:266) [?:1.8.0_202]
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1149) [?:1.8.0_202]
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:624) [?:1.8.0_202]
	at java.lang.Thread.run(Thread.java:748) [?:1.8.0_202]
[16:13:53] [Client thread/INFO] [ColorManager] Loading blocks and textures...
[16:13:54] [Client thread/INFO] [BlockMD] Built BlockMD cache (7227) : BlockMD.reset count 1 avg 119.96ms
[16:13:55] [Client thread/INFO] [ColorHelper_1_7_10] initBlocksTexture: 8192x4096 loaded in 1398.632004ms
[16:13:55] [Client thread/INFO] [ColorPalette] Existing color palette's resource packs and mod names match current loadout.
[16:13:55] [Client thread/INFO] [ColorManager] Loaded 6418 block colors from color palette file in 95ms: /home/nohack/.minecraft/versions/ZalupaCraft 1.0 pre-beta/journeymap/colorpalette.json
[16:13:55] [Client thread/WARN] [ColorPalette] Block with Error flag won't be saved to color palette: BlockMD [Eln:Eln.SixNode:7492] (Transparency,Error)
[16:13:55] [Client thread/WARN] [ColorPalette] Block with Error flag won't be saved to color palette: BlockMD [Eln:Eln.SixNode:7496] (Transparency,Error)
[16:13:55] [Client thread/WARN] [ColorPalette] Block with Error flag won't be saved to color palette: BlockMD [Eln:Eln.SixNode:7424] (Transparency,Error)
[16:13:55] [Client thread/WARN] [ColorPalette] Block with Error flag won't be saved to color palette: BlockMD [Eln:Eln.SixNode:7938] (Transparency,Error)
[16:13:55] [Client thread/WARN] [ColorPalette] Block with Error flag won't be saved to color palette: BlockMD [Eln:Eln.SixNode:7937] (Transparency,Error)
[16:13:55] [Client thread/WARN] [ColorPalette] Block with Error flag won't be saved to color palette: BlockMD [Eln:Eln.SixNode:7936] (Transparency,Error)
[16:13:55] [Client thread/WARN] [ColorPalette] Block with Error flag won't be saved to color palette: BlockMD [Eln:Eln.SixNode:7942] (Transparency,Error)
[16:13:55] [Client thread/WARN] [ColorPalette] Block with Error flag won't be saved to color palette: BlockMD [Eln:Eln.SixNode:7941] (Transparency,Error)
[16:13:55] [Client thread/WARN] [ColorPalette] Block with Error flag won't be saved to color palette: BlockMD [Eln:Eln.SixNode:7940] (Transparency,Error)
[16:13:55] [Client thread/WARN] [ColorPalette] Block with Error flag won't be saved to color palette: BlockMD [Eln:Eln.SixNode:7939] (Transparency,Error)
[16:13:55] [Client thread/WARN] [ColorPalette] Block with Error flag won't be saved to color palette: BlockMD [Eln:Eln.SixNode:7944] (Transparency,Error)
[16:13:55] [Client thread/WARN] [ColorPalette] Block with Error flag won't be saved to color palette: BlockMD [Eln:Eln.SixNode:7943] (Transparency,Error)
[16:13:55] [Client thread/WARN] [ColorPalette] Block with Error flag won't be saved to color palette: BlockMD [Eln:Eln.SixNode:6528] (Transparency,Error)
[16:13:55] [Client thread/WARN] [ColorPalette] Block with Error flag won't be saved to color palette: BlockMD [Eln:Eln.SixNode:6536] (Transparency,Error)
[16:13:55] [Client thread/WARN] [ColorPalette] Block with Error flag won't be saved to color palette: BlockMD [Eln:Eln.SixNode:6465] (Transparency,Error)
[16:13:55] [Client thread/WARN] [ColorPalette] Block with Error flag won't be saved to color palette: BlockMD [Eln:Eln.SixNode:6464] (Transparency,Error)
[16:13:55] [Client thread/WARN] [ColorPalette] Block with Error flag won't be saved to color palette: BlockMD [Eln:Eln.SixNode:6401] (Transparency,Error)
[16:13:55] [Client thread/WARN] [ColorPalette] Block with Error flag won't be saved to color palette: BlockMD [Eln:Eln.SixNode:6400] (Transparency,Error)
[16:13:55] [Client thread/WARN] [ColorPalette] Block with Error flag won't be saved to color palette: BlockMD [Eln:Eln.SixNode:6657] (Transparency,Error)
[16:13:55] [Client thread/WARN] [ColorPalette] Block with Error flag won't be saved to color palette: BlockMD [Eln:Eln.SixNode:6656] (Transparency,Error)
[16:13:55] [Client thread/WARN] [ColorPalette] Block with Error flag won't be saved to color palette: BlockMD [Eln:Eln.SixNode:6660] (Transparency,Error)
[16:13:55] [Client thread/WARN] [ColorPalette] Block with Error flag won't be saved to color palette: BlockMD [Eln:Eln.SixNode:6671] (Transparency,Error)
[16:13:55] [Client thread/WARN] [ColorPalette] Block with Error flag won't be saved to color palette: BlockMD [Eln:Eln.SixNode:6664] (Transparency,Error)
[16:13:55] [Client thread/WARN] [ColorPalette] Block with Error flag won't be saved to color palette: BlockMD [Eln:Eln.SixNode:6670] (Transparency,Error)
[16:13:55] [Client thread/WARN] [ColorPalette] Block with Error flag won't be saved to color palette: BlockMD [Eln:Eln.SixNode:6669] (Transparency,Error)
[16:13:55] [Client thread/WARN] [ColorPalette] Block with Error flag won't be saved to color palette: BlockMD [Eln:Eln.SixNode:6668] (Transparency,Error)
[16:13:55] [Client thread/WARN] [ColorPalette] Block with Error flag won't be saved to color palette: BlockMD [Eln:Eln.SixNode:6593] (Transparency,Error)
[16:13:55] [Client thread/WARN] [ColorPalette] Block with Error flag won't be saved to color palette: BlockMD [Eln:Eln.SixNode:6592] (Transparency,Error)
[16:13:55] [Client thread/WARN] [ColorPalette] Block with Error flag won't be saved to color palette: BlockMD [Eln:Eln.SixNode:6976] (Transparency,Error)
[16:13:55] [Client thread/WARN] [ColorPalette] Block with Error flag won't be saved to color palette: BlockMD [Eln:Eln.SixNode:6980] (Transparency,Error)
[16:13:55] [Client thread/WARN] [ColorPalette] Block with Error flag won't be saved to color palette: BlockMD [Eln:Eln.SixNode:6913] (Transparency,Error)
[16:13:55] [Client thread/WARN] [ColorPalette] Block with Error flag won't be saved to color palette: BlockMD [Eln:Eln.SixNode:6912] (Transparency,Error)
[16:13:55] [Client thread/WARN] [ColorPalette] Block with Error flag won't be saved to color palette: BlockMD [Eln:Eln.SixNode:2048] (Transparency,Error)
[16:13:55] [Client thread/WARN] [ColorPalette] Block with Error flag won't be saved to color palette: BlockMD [Eln:Eln.SixNode:2052] (Transparency,Error)
[16:13:55] [Client thread/WARN] [ColorPalette] Block with Error flag won't be saved to color palette: BlockMD [Eln:Eln.SixNode:2064] (Transparency,Error)
[16:13:55] [Client thread/WARN] [ColorPalette] Block with Error flag won't be saved to color palette: BlockMD [Eln:Eln.SixNode:2056] (Transparency,Error)
[16:13:55] [Client thread/WARN] [ColorPalette] Block with Error flag won't be saved to color palette: BlockMD [Eln:Eln.SixNode:2060] (Transparency,Error)
[16:13:55] [Client thread/WARN] [ColorPalette] Block with Error flag won't be saved to color palette: BlockMD [Eln:Eln.SixNode:193] (Transparency,Error)
[16:13:55] [Client thread/WARN] [ColorPalette] Block with Error flag won't be saved to color palette: BlockMD [Eln:Eln.SixNode:192] (Transparency,Error)
[16:13:55] [Client thread/WARN] [ColorPalette] Block with Error flag won't be saved to color palette: BlockMD [Thaumcraft:blockWarded:0] (Transparency,Error)
[16:13:55] [Client thread/WARN] [ColorPalette] Block with Error flag won't be saved to color palette: BlockMD [TwilightForest:tile.CastleDoorVanished:0] (OpenToSky,Transparency,Error,TransparentRoof)
[16:13:55] [Client thread/WARN] [ColorPalette] Block with Error flag won't be saved to color palette: BlockMD [Eln:Eln.SixNode:4225] (Transparency,Error)
[16:13:55] [Client thread/WARN] [ColorPalette] Block with Error flag won't be saved to color palette: BlockMD [Eln:Eln.SixNode:4224] (Transparency,Error)
[16:13:55] [Client thread/WARN] [ColorPalette] Block with Error flag won't be saved to color palette: BlockMD [Eln:Eln.SixNode:4228] (Transparency,Error)
[16:13:55] [Client thread/WARN] [ColorPalette] Block with Error flag won't be saved to color palette: BlockMD [Eln:Eln.SixNode:4160] (Transparency,Error)
[16:13:55] [Client thread/WARN] [ColorPalette] Block with Error flag won't be saved to color palette: BlockMD [Eln:Eln.SixNode:4097] (Transparency,Error)
[16:13:55] [Client thread/WARN] [ColorPalette] Block with Error flag won't be saved to color palette: BlockMD [Eln:Eln.SixNode:4096] (Transparency,Error)
[16:13:55] [Client thread/WARN] [ColorPalette] Block with Error flag won't be saved to color palette: BlockMD [Eln:Eln.SixNode:4102] (Transparency,Error)
[16:13:55] [Client thread/WARN] [ColorPalette] Block with Error flag won't be saved to color palette: BlockMD [Eln:Eln.SixNode:4101] (Transparency,Error)
[16:13:55] [Client thread/WARN] [ColorPalette] Block with Error flag won't be saved to color palette: BlockMD [Eln:Eln.SixNode:4100] (Transparency,Error)
[16:13:55] [Client thread/WARN] [ColorPalette] Block with Error flag won't be saved to color palette: BlockMD [Eln:Eln.SixNode:4112] (Transparency,Error)
[16:13:55] [Client thread/WARN] [ColorPalette] Block with Error flag won't be saved to color palette: BlockMD [Eln:Eln.SixNode:4111] (Transparency,Error)
[16:13:55] [Client thread/WARN] [ColorPalette] Block with Error flag won't be saved to color palette: BlockMD [Eln:Eln.SixNode:4105] (Transparency,Error)
[16:13:55] [Client thread/WARN] [ColorPalette] Block with Error flag won't be saved to color palette: BlockMD [Eln:Eln.SixNode:4104] (Transparency,Error)
[16:13:55] [Client thread/WARN] [ColorPalette] Block with Error flag won't be saved to color palette: BlockMD [Eln:Eln.SixNode:4103] (Transparency,Error)
[16:13:55] [Client thread/WARN] [ColorPalette] Block with Error flag won't be saved to color palette: BlockMD [Eln:Eln.SixNode:4109] (Transparency,Error)
[16:13:55] [Client thread/WARN] [ColorPalette] Block with Error flag won't be saved to color palette: BlockMD [Eln:Eln.SixNode:4108] (Transparency,Error)
[16:13:56] [Client thread/WARN] [ColorPalette] Block with Error flag won't be saved to color palette: BlockMD [ForgeMultipart:block:0] (Transparency,Error)
[16:13:56] [Client thread/WARN] [ColorPalette] Block with Error flag won't be saved to color palette: BlockMD [Eln:Eln.SixNode:3073] (Transparency,Error)
[16:13:56] [Client thread/WARN] [ColorPalette] Block with Error flag won't be saved to color palette: BlockMD [chisel:glass_pane:4] (OpenToSky,Transparency,Error,TransparentRoof)
[16:13:56] [Client thread/WARN] [ColorPalette] Block with Error flag won't be saved to color palette: BlockMD [Eln:Eln.SixNode:128] (Transparency,Error)
[16:13:56] [Client thread/WARN] [ColorPalette] Block with Error flag won't be saved to color palette: BlockMD [Eln:Eln.SixNode:136] (Transparency,Error)
[16:13:56] [Client thread/WARN] [ColorPalette] Block with Error flag won't be saved to color palette: BlockMD [TwilightForest:tile.HugeLilyPad:0] (NoShadow,Transparency,Error,Plant,NoTopo)
[16:13:56] [Client thread/WARN] [ColorPalette] Block with Error flag won't be saved to color palette: BlockMD [backpacks16840:backpack_block:0] (Transparency,Error)
[16:13:56] [Client thread/WARN] [ColorPalette] Block with Error flag won't be saved to color palette: BlockMD [Botania:buriedPetals:0] (NoShadow,Transparency,Error,Plant,NoTopo)
[16:13:56] [Client thread/WARN] [ColorPalette] Block with Error flag won't be saved to color palette: BlockMD [Botania:buriedPetals:2] (NoShadow,Transparency,Error,Plant,NoTopo)
[16:13:56] [Client thread/WARN] [ColorPalette] Block with Error flag won't be saved to color palette: BlockMD [Botania:buriedPetals:1] (NoShadow,Transparency,Error,Plant,NoTopo)
[16:13:56] [Client thread/WARN] [ColorPalette] Block with Error flag won't be saved to color palette: BlockMD [Botania:buriedPetals:4] (NoShadow,Transparency,Error,Plant,NoTopo)
[16:13:56] [Client thread/WARN] [ColorPalette] Block with Error flag won't be saved to color palette: BlockMD [Botania:buriedPetals:3] (NoShadow,Transparency,Error,Plant,NoTopo)
[16:13:56] [Client thread/WARN] [ColorPalette] Block with Error flag won't be saved to color palette: BlockMD [Botania:buriedPetals:6] (NoShadow,Transparency,Error,Plant,NoTopo)
[16:13:56] [Client thread/WARN] [ColorPalette] Block with Error flag won't be saved to color palette: BlockMD [Botania:buriedPetals:5] (NoShadow,Transparency,Error,Plant,NoTopo)
[16:13:56] [Client thread/WARN] [ColorPalette] Block with Error flag won't be saved to color palette: BlockMD [Botania:buriedPetals:8] (NoShadow,Transparency,Error,Plant,NoTopo)
[16:13:56] [Client thread/WARN] [ColorPalette] Block with Error flag won't be saved to color palette: BlockMD [Botania:buriedPetals:7] (NoShadow,Transparency,Error,Plant,NoTopo)
[16:13:56] [Client thread/WARN] [ColorPalette] Block with Error flag won't be saved to color palette: BlockMD [Botania:buriedPetals:10] (NoShadow,Transparency,Error,Plant,NoTopo)
[16:13:56] [Client thread/WARN] [ColorPalette] Block with Error flag won't be saved to color palette: BlockMD [Botania:buriedPetals:9] (NoShadow,Transparency,Error,Plant,NoTopo)
[16:13:56] [Client thread/WARN] [ColorPalette] Block with Error flag won't be saved to color palette: BlockMD [Botania:buriedPetals:12] (NoShadow,Transparency,Error,Plant,NoTopo)
[16:13:56] [Client thread/WARN] [ColorPalette] Block with Error flag won't be saved to color palette: BlockMD [Botania:buriedPetals:11] (NoShadow,Transparency,Error,Plant,NoTopo)
[16:13:56] [Client thread/WARN] [ColorPalette] Block with Error flag won't be saved to color palette: BlockMD [Botania:buriedPetals:14] (NoShadow,Transparency,Error,Plant,NoTopo)
[16:13:56] [Client thread/WARN] [ColorPalette] Block with Error flag won't be saved to color palette: BlockMD [Botania:buriedPetals:13] (NoShadow,Transparency,Error,Plant,NoTopo)
[16:13:56] [Client thread/WARN] [ColorPalette] Block with Error flag won't be saved to color palette: BlockMD [Botania:buriedPetals:15] (NoShadow,Transparency,Error,Plant,NoTopo)
[16:13:56] [Client thread/WARN] [ColorPalette] Block with Error flag won't be saved to color palette: BlockMD [TwilightForest:tile.GiantLog:0] (Transparency,Error)
[16:13:56] [Client thread/INFO] [ColorPalette] Color palette file generated with 6418 colors in 165ms for: /home/nohack/.minecraft/versions/ZalupaCraft 1.0 pre-beta/journeymap/colorpalette.json
[16:13:56] [Client thread/INFO] [ColorManager] Updated color palette file: /home/nohack/.minecraft/versions/ZalupaCraft 1.0 pre-beta/journeymap/colorpalette.json
[16:16:39] [Client thread/INFO] [WaypointStore] Loaded 0 waypoints from /home/nohack/.minecraft/versions/ZalupaCraft 1.0 pre-beta/journeymap/data/sp/For Screens/waypoints
[16:16:39] [Client thread/INFO] [ColorManager] Blocks and textures are current
[16:16:39] [Client thread/INFO] [JourneymapClient] Mapping started in /home/nohack/.minecraft/versions/ZalupaCraft 1.0 pre-beta/journeymap/data/sp/For Screens/DIM0. Memory: 5728MB total, 3136MB free 
[16:23:13] [Client thread/INFO] [ChatLog] JourneyMap: Press [J]
[16:30:55] [Client thread/INFO] [StateTickHandler] 0xc000007b died at x:734, y:65, z:-238. Deathpoint created: true
[16:32:14] [Client thread/INFO] [JourneymapClient] Mapping halted in /home/nohack/.minecraft/versions/ZalupaCraft 1.0 pre-beta/journeymap/data/sp/For Screens/DIM0
